"No.","Time","Source","Destination","Protocol","Length","Info","TLS server name","Flags"
"1547","8.815753","206.247.43.169","10.9.14.244","UDP","899","8801  >  63404 Len=857","",""
"1548","8.815753","206.247.43.169","10.9.14.244","UDP","1043","8801  >  63404 Len=1001","",""
"1549","8.823765","10.9.14.244","206.247.43.169","UDP","330","63404  >  8801 Len=288","",""
"1550","8.824405","10.9.14.244","206.247.43.169","UDP","321","63406  >  8801 Len=279","",""
"1551","8.825001","206.247.43.169","10.9.14.244","UDP","1042","8801  >  63404 Len=1000","",""
"1552","8.845032","10.9.14.244","206.247.43.169","UDP","321","63406  >  8801 Len=279","",""
"1553","8.866320","10.9.14.244","206.247.43.169","UDP","334","63406  >  8801 Len=292","",""
"1554","8.866705","206.247.43.169","10.9.14.244","UDP","766","8801  >  63404 Len=724","",""
"1555","8.866705","206.247.43.169","10.9.14.244","UDP","765","8801  >  63404 Len=723","",""
"1556","8.866705","206.247.43.169","10.9.14.244","UDP","765","8801  >  63404 Len=723","",""
"1557","8.866705","206.247.43.169","10.9.14.244","UDP","765","8801  >  63404 Len=723","",""
"1558","8.880829","10.9.14.244","206.247.43.169","UDP","339","63406  >  8801 Len=297","",""
"1559","8.887954","206.247.43.169","10.9.14.244","UDP","765","8801  >  63404 Len=723","",""
"1560","8.887954","206.247.43.169","10.9.14.244","UDP","1074","8801  >  63404 Len=1032","",""
"1561","8.906025","10.9.14.244","206.247.43.169","UDP","339","63406  >  8801 Len=297","",""
"1562","8.908228","206.247.43.169","10.9.14.244","UDP","1073","8801  >  63404 Len=1031","",""
"1563","8.924524","10.9.14.244","206.247.43.169","UDP","337","63406  >  8801 Len=295","",""
"1564","8.924637","10.9.14.244","206.247.43.169","UDP","355","63404  >  8801 Len=313","",""
"1565","8.934909","10.9.14.244","206.247.43.169","UDP","123","63406  >  8801 Len=81","",""
"1566","8.944776","10.9.14.244","206.247.43.169","UDP","342","63406  >  8801 Len=300","",""
"1567","8.946547","206.247.43.169","10.9.14.244","TCP","56","443  >  63137 [ACK] Seq=262 Ack=316 Win=11 Len=0","","0x010"
"1568","8.952067","206.247.43.169","10.9.14.244","UDP","633","8801  >  63404 Len=591","",""
"1569","8.952067","206.247.43.169","10.9.14.244","UDP","633","8801  >  63404 Len=591","",""
"1570","8.952067","206.247.43.169","10.9.14.244","UDP","632","8801  >  63404 Len=590","",""
"1571","8.952067","206.247.43.169","10.9.14.244","UDP","632","8801  >  63404 Len=590","",""
"1572","8.960269","206.247.43.169","10.9.14.244","UDP","632","8801  >  63404 Len=590","",""
"1573","8.960509","10.9.14.244","206.247.43.169","UDP","334","63406  >  8801 Len=292","",""
"1574","8.969386","206.247.43.169","10.9.14.244","UDP","1068","8801  >  63404 Len=1026","",""
"1575","8.969386","206.247.43.169","10.9.14.244","UDP","1067","8801  >  63404 Len=1025","",""
"1576","8.969386","206.247.43.169","10.9.14.244","UDP","548","8801  >  63404 Len=506","",""
"1577","8.981089","206.247.43.169","10.9.14.244","UDP","547","8801  >  63404 Len=505","",""
"1578","8.981089","206.247.43.169","10.9.14.244","UDP","547","8801  >  63404 Len=505","",""
"1579","8.981089","206.247.43.169","10.9.14.244","UDP","547","8801  >  63404 Len=505","",""
"1580","8.986212","10.9.14.244","206.247.43.169","UDP","321","63406  >  8801 Len=279","",""
"1581","9.005543","10.9.14.244","206.247.43.169","UDP","334","63406  >  8801 Len=292","",""
"1582","9.010910","206.247.43.169","10.9.14.244","UDP","554","8801  >  63404 Len=512","",""
"1583","9.022685","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"1584","9.024782","10.9.14.244","206.247.43.169","UDP","326","63406  >  8801 Len=284","",""
"1585","9.040400","10.9.14.244","206.247.43.169","UDP","354","63404  >  8801 Len=312","",""
"1586","9.040790","10.9.14.244","206.247.43.169","UDP","315","63406  >  8801 Len=273","",""
"1587","9.041345","206.247.43.169","10.9.14.244","UDP","982","8801  >  63404 Len=940","",""
"1588","9.041345","206.247.43.169","10.9.14.244","UDP","981","8801  >  63404 Len=939","",""
"1589","9.065501","10.9.14.244","206.247.43.169","UDP","318","63406  >  8801 Len=276","",""
"1590","9.073388","206.247.43.169","10.9.14.244","UDP","518","8801  >  63404 Len=476","",""
"1591","9.073388","206.247.43.169","10.9.14.244","UDP","518","8801  >  63404 Len=476","",""
"1592","9.073388","206.247.43.169","10.9.14.244","UDP","518","8801  >  63404 Len=476","",""
"1593","9.073388","206.247.43.169","10.9.14.244","UDP","518","8801  >  63404 Len=476","",""
"1594","9.073388","206.247.43.169","10.9.14.244","UDP","518","8801  >  63404 Len=476","",""
"1595","9.084100","10.9.14.244","206.247.43.169","UDP","310","63406  >  8801 Len=268","",""
"1596","9.084755","206.247.43.169","10.9.14.244","UDP","133","8801  >  63406 Len=91","",""
"1597","9.084890","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0x136A1017, counter=1873780919689544062, datalen=77","",""
"1598","9.087305","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0xF3B60815, counter=4613095393037648128, datalen=49","",""
"1599","9.094057","206.247.43.169","10.9.14.244","UDP","847","8801  >  63404 Len=805","",""
"1600","9.094057","206.247.43.169","10.9.14.244","UDP","847","8801  >  63404 Len=805","",""
"1601","9.094577","10.9.14.244","206.247.43.169","UDP","140","63404  >  8801 Len=98","",""
"1602","9.105274","10.9.14.244","206.247.43.169","UDP","297","63406  >  8801 Len=255","",""
"1603","9.114157","206.247.43.169","10.9.14.244","UDP","537","8801  >  63404 Len=495","",""
"1604","9.120481","10.9.14.244","206.247.43.169","UDP","292","63406  >  8801 Len=250","",""
"1605","9.135597","206.247.43.169","10.9.14.244","UDP","537","8801  >  63404 Len=495","",""
"1606","9.135597","206.247.43.169","10.9.14.244","UDP","536","8801  >  63404 Len=494","",""
"1607","9.135597","206.247.43.169","10.9.14.244","UDP","536","8801  >  63404 Len=494","",""
"1608","9.135942","10.9.14.244","206.247.43.169","UDP","328","63404  >  8801 Len=286","",""
"1609","9.144809","10.9.14.244","206.247.43.169","UDP","286","63406  >  8801 Len=244","",""
"1610","9.145196","206.247.43.169","10.9.14.244","UDP","768","8801  >  63404 Len=726","",""
"1611","9.155665","206.247.43.169","10.9.14.244","UDP","767","8801  >  63404 Len=725","",""
"1612","9.165026","10.9.14.244","206.247.43.169","UDP","284","63406  >  8801 Len=242","",""
"1613","9.185682","10.9.14.244","206.247.43.169","UDP","277","63406  >  8801 Len=235","",""
"1614","9.200199","10.9.14.244","206.247.43.169","UDP","287","63406  >  8801 Len=245","",""
"1615","9.207132","206.247.43.169","10.9.14.244","UDP","586","8801  >  63404 Len=544","",""
"1616","9.207132","206.247.43.169","10.9.14.244","TLSv1.2","148","Application Data","","0x018"
"1617","9.217582","10.9.14.244","206.247.43.169","TLSv1.2","104","Application Data","","0x018"
"1618","9.229886","10.9.14.244","206.247.43.169","UDP","277","63406  >  8801 Len=235","",""
"1619","9.230150","206.247.43.169","10.9.14.244","UDP","585","8801  >  63404 Len=543","",""
"1620","9.230150","206.247.43.169","10.9.14.244","UDP","585","8801  >  63404 Len=543","",""
"1621","9.230150","206.247.43.169","10.9.14.244","UDP","736","8801  >  63404 Len=694","",""
"1622","9.244773","10.9.14.244","206.247.43.169","UDP","326","63404  >  8801 Len=284","",""
"1623","9.244816","10.9.14.244","206.247.43.169","UDP","254","63406  >  8801 Len=212","",""
"1624","9.247998","206.247.43.169","10.9.14.244","UDP","735","8801  >  63404 Len=693","",""
"1625","9.247998","206.247.43.169","10.9.14.244","UDP","599","8801  >  63404 Len=557","",""
"1626","9.265032","10.9.14.244","206.247.43.169","UDP","217","63406  >  8801 Len=175","",""
"1627","9.268126","206.247.43.169","10.9.14.244","UDP","599","8801  >  63404 Len=557","",""
"1628","9.268126","206.247.43.169","10.9.14.244","UDP","598","8801  >  63404 Len=556","",""
"1629","9.279887","10.9.14.244","206.247.43.169","UDP","196","63406  >  8801 Len=154","",""
"1630","9.306720","10.9.14.244","206.247.43.169","UDP","173","63406  >  8801 Len=131","",""
"1631","9.309899","206.247.43.169","10.9.14.244","UDP","1270","8801  >  63404 Len=1228","",""
"1632","9.319948","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"1633","9.324873","10.9.14.244","206.247.43.169","UDP","141","63406  >  8801 Len=99","",""
"1634","9.324908","10.9.14.244","206.247.43.169","UDP","410","63404  >  8801 Len=368","",""
"1635","9.341220","206.247.43.169","10.9.14.244","UDP","584","8801  >  63404 Len=542","",""
"1636","9.341220","206.247.43.169","10.9.14.244","UDP","583","8801  >  63404 Len=541","",""
"1637","9.341220","206.247.43.169","10.9.14.244","UDP","583","8801  >  63404 Len=541","",""
"1638","9.345889","10.9.14.244","206.247.43.169","UDP","142","63406  >  8801 Len=100","",""
"1639","9.355084","206.247.43.169","10.9.14.244","UDP","1021","8801  >  63404 Len=979","",""
"1640","9.360086","10.9.14.244","206.247.43.169","UDP","142","63406  >  8801 Len=100","",""
"1641","9.368696","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=1880 Ack=2664 Win=16 Len=0","","0x010"
"1642","9.387223","10.9.14.244","206.247.43.169","UDP","140","63406  >  8801 Len=98","",""
"1643","9.402799","206.247.43.169","10.9.14.244","UDP","594","8801  >  63404 Len=552","",""
"1644","9.402799","206.247.43.169","10.9.14.244","UDP","594","8801  >  63404 Len=552","",""
"1645","9.403214","10.9.14.244","206.247.43.169","UDP","145","63404  >  8801 Len=103","",""
"1646","9.406301","10.9.14.244","206.247.43.169","UDP","142","63406  >  8801 Len=100","",""
"1647","9.426394","10.9.14.244","206.247.43.169","UDP","145","63406  >  8801 Len=103","",""
"1648","9.434696","10.9.14.244","206.247.43.169","UDP","392","63404  >  8801 Len=350","",""
"1649","9.434782","206.247.43.169","10.9.14.244","UDP","1127","8801  >  63404 Len=1085","",""
"1650","9.440256","10.9.14.244","206.247.43.169","UDP","173","63406  >  8801 Len=131","",""
"1651","9.466429","10.9.14.244","206.247.43.169","UDP","210","63406  >  8801 Len=168","",""
"1652","9.485533","206.247.43.169","10.9.14.244","UDP","526","8801  >  63404 Len=484","",""
"1653","9.485533","206.247.43.169","10.9.14.244","UDP","526","8801  >  63404 Len=484","",""
"1654","9.485533","206.247.43.169","10.9.14.244","UDP","525","8801  >  63404 Len=483","",""
"1655","9.486603","10.9.14.244","206.247.43.169","UDP","240","63406  >  8801 Len=198","",""
"1656","9.507078","10.9.14.244","206.247.43.169","UDP","267","63406  >  8801 Len=225","",""
"1657","9.520139","10.9.14.244","206.247.43.169","UDP","106","63406  >  8801 Len=64","",""
"1658","9.520170","10.9.14.244","206.247.43.169","UDP","295","63406  >  8801 Len=253","",""
"1659","9.526514","206.247.43.169","10.9.14.244","UDP","1177","8801  >  63404 Len=1135","",""
"1660","9.526514","206.247.43.169","10.9.14.244","UDP","503","8801  >  63404 Len=461","",""
"1661","9.526514","206.247.43.169","10.9.14.244","UDP","503","8801  >  63404 Len=461","",""
"1662","9.526514","206.247.43.169","10.9.14.244","UDP","503","8801  >  63404 Len=461","",""
"1663","9.544508","10.9.14.244","206.247.43.169","UDP","329","63404  >  8801 Len=287","",""
"1664","9.544686","10.9.14.244","206.247.43.169","UDP","299","63406  >  8801 Len=257","",""
"1665","9.564672","10.9.14.244","206.247.43.169","UDP","285","63406  >  8801 Len=243","",""
"1666","9.567181","206.247.43.169","10.9.14.244","TLSv1.2","133","Application Data","","0x018"
"1667","9.577003","10.9.14.244","206.247.43.169","TLSv1.2","104","Application Data","","0x018"
"1668","9.585452","10.9.14.244","206.247.43.169","UDP","283","63406  >  8801 Len=241","",""
"1669","9.587570","206.247.43.169","10.9.14.244","UDP","727","8801  >  63404 Len=685","",""
"1670","9.587570","206.247.43.169","10.9.14.244","UDP","726","8801  >  63404 Len=684","",""
"1671","9.587570","206.247.43.169","10.9.14.244","UDP","578","8801  >  63404 Len=536","",""
"1672","9.587570","206.247.43.169","10.9.14.244","UDP","578","8801  >  63404 Len=536","",""
"1673","9.587570","206.247.43.169","10.9.14.244","UDP","577","8801  >  63404 Len=535","",""
"1674","9.598161","10.9.14.244","206.247.43.169","UDP","123","54409  >  8801 Len=81","",""
"1675","9.598203","10.9.14.244","206.247.43.169","UDP","123","54411  >  8801 Len=81","",""
"1676","9.598218","10.9.14.244","206.247.43.169","UDP","123","54413  >  8801 Len=81","",""
"1677","9.600035","10.9.14.244","206.247.43.169","UDP","278","63406  >  8801 Len=236","",""
"1678","9.608659","206.247.43.169","10.9.14.244","UDP","584","8801  >  63404 Len=542","",""
"1679","9.608659","206.247.43.169","10.9.14.244","UDP","889","8801  >  63404 Len=847","",""
"1680","9.618538","206.247.43.169","10.9.14.244","UDP","888","8801  >  63404 Len=846","",""
"1681","9.618538","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"1682","9.623911","10.9.14.244","206.247.43.169","UDP","311","63404  >  8801 Len=269","",""
"1683","9.625423","10.9.14.244","206.247.43.169","UDP","295","63406  >  8801 Len=253","",""
"1684","9.640166","206.247.43.169","10.9.14.244","UDP","565","8801  >  63404 Len=523","",""
"1685","9.644878","10.9.14.244","206.247.43.169","UDP","291","63406  >  8801 Len=249","",""
"1686","9.665943","10.9.14.244","206.247.43.169","UDP","296","63406  >  8801 Len=254","",""
"1687","9.671316","206.247.43.169","10.9.14.244","UDP","565","8801  >  63404 Len=523","",""
"1688","9.671316","206.247.43.169","10.9.14.244","UDP","564","8801  >  63404 Len=522","",""
"1689","9.671316","206.247.43.169","10.9.14.244","UDP","564","8801  >  63404 Len=522","",""
"1690","9.680143","206.247.43.169","10.9.14.244","UDP","747","8801  >  63404 Len=705","",""
"1691","9.680264","10.9.14.244","206.247.43.169","UDP","301","63406  >  8801 Len=259","",""
"1692","9.701681","206.247.43.169","10.9.14.244","UDP","746","8801  >  63404 Len=704","",""
"1693","9.705741","10.9.14.244","206.247.43.169","UDP","307","63406  >  8801 Len=265","",""
"1694","9.728180","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=1959 Ack=2714 Win=16 Len=0","","0x010"
"1695","9.728775","10.9.14.244","206.247.43.169","UDP","299","63406  >  8801 Len=257","",""
"1696","9.728883","10.9.14.244","206.247.43.169","UDP","322","63404  >  8801 Len=280","",""
"1697","9.731795","206.247.43.169","10.9.14.244","UDP","504","8801  >  63404 Len=462","",""
"1698","9.731795","206.247.43.169","10.9.14.244","UDP","504","8801  >  63404 Len=462","",""
"1699","9.731795","206.247.43.169","10.9.14.244","UDP","504","8801  >  63404 Len=462","",""
"1700","9.731795","206.247.43.169","10.9.14.244","UDP","503","8801  >  63404 Len=461","",""
"1701","9.732092","10.9.14.244","206.247.43.169","UDP","138","63404  >  8801 Len=96","",""
"1702","9.743586","206.247.43.169","10.9.14.244","UDP","133","8801  >  54413 Len=91","",""
"1703","9.743586","206.247.43.169","10.9.14.244","UDP","133","8801  >  54411 Len=91","",""
"1704","9.743586","206.247.43.169","10.9.14.244","UDP","133","8801  >  54409 Len=91","",""
"1705","9.743586","206.247.43.169","10.9.14.244","TLSv1.2","117","Application Data","","0x018"
"1706","9.743586","206.247.43.169","10.9.14.244","TLSv1.2","117","Application Data","","0x018"
"1707","9.743586","206.247.43.169","10.9.14.244","TLSv1.2","180","Application Data, Application Data","","0x018"
"1708","9.743673","10.9.14.244","206.247.43.169","TCP","54","63136  >  443 [ACK] Seq=2714 Ack=2211 Win=254 Len=0","","0x010"
"1709","9.743795","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0x166A1017, counter=1873780923984511250, datalen=77","",""
"1710","9.743943","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0x166A1017, counter=1873780464439787794, datalen=77","",""
"1711","9.743975","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0x166A1017, counter=1873780485897847058, datalen=77","",""
"1712","9.744936","10.9.14.244","206.247.43.169","UDP","287","63406  >  8801 Len=245","",""
"1713","9.749097","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0xF5B60815, counter=4613095397332615575, datalen=49","",""
"1714","9.749097","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0xF5B60815, counter=4613094959245951383, datalen=49","",""
"1715","9.749097","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0xF5B60815, counter=4613094937787892119, datalen=49","",""
"1716","9.749300","10.9.14.244","206.247.43.169","TLSv1.2","97","Application Data","","0x018"
"1717","9.753482","206.247.43.169","10.9.14.244","UDP","942","8801  >  63404 Len=900","",""
"1718","9.759944","10.9.14.244","206.247.43.169","UDP","275","63406  >  8801 Len=233","",""
"1719","9.774205","206.247.43.169","10.9.14.244","UDP","942","8801  >  63404 Len=900","",""
"1720","9.785080","10.9.14.244","206.247.43.169","UDP","258","63406  >  8801 Len=216","",""
"1721","9.805238","206.247.43.169","10.9.14.244","UDP","563","8801  >  63404 Len=521","",""
"1722","9.805238","206.247.43.169","10.9.14.244","UDP","562","8801  >  63404 Len=520","",""
"1723","9.805238","206.247.43.169","10.9.14.244","UDP","562","8801  >  63404 Len=520","",""
"1724","9.805238","206.247.43.169","10.9.14.244","UDP","562","8801  >  63404 Len=520","",""
"1725","9.805360","10.9.14.244","206.247.43.169","UDP","238","63406  >  8801 Len=196","",""
"1726","9.814910","206.247.43.169","10.9.14.244","TLSv1.2","126","Application Data","","0x018"
"1727","9.815090","10.9.14.244","206.247.43.169","TLSv1.2","97","Application Data","","0x018"
"1728","9.825056","10.9.14.244","206.247.43.169","UDP","213","63406  >  8801 Len=171","",""
"1729","9.835442","206.247.43.169","10.9.14.244","UDP","1218","8801  >  63404 Len=1176","",""
"1730","9.835697","10.9.14.244","206.247.43.169","UDP","292","63404  >  8801 Len=250","",""
"1731","9.840087","10.9.14.244","206.247.43.169","UDP","188","63406  >  8801 Len=146","",""
"1732","9.860562","10.9.14.244","206.247.43.169","TLSv1.2","125","Application Data","","0x018"
"1733","9.865780","10.9.14.244","206.247.43.169","UDP","187","63406  >  8801 Len=145","",""
"1734","9.867589","206.247.43.169","10.9.14.244","UDP","515","8801  >  63404 Len=473","",""
"1735","9.867589","206.247.43.169","10.9.14.244","UDP","515","8801  >  63404 Len=473","",""
"1736","9.867589","206.247.43.169","10.9.14.244","UDP","514","8801  >  63404 Len=472","",""
"1737","9.884303","10.9.14.244","206.247.43.169","UDP","215","63406  >  8801 Len=173","",""
"1738","9.886692","206.247.43.169","10.9.14.244","UDP","514","8801  >  63404 Len=472","",""
"1739","9.886692","206.247.43.169","10.9.14.244","UDP","939","8801  >  63404 Len=897","",""
"1740","9.905799","10.9.14.244","206.247.43.169","UDP","254","63406  >  8801 Len=212","",""
"1741","9.907733","206.247.43.169","10.9.14.244","UDP","946","8801  >  63404 Len=904","",""
"1742","9.920059","10.9.14.244","206.247.43.169","UDP","297","63406  >  8801 Len=255","",""
"1743","9.924011","10.9.14.244","170.114.1.173","TLSv1.2","82","Application Data","","0x018"
"1744","9.928124","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"1745","9.944596","10.9.14.244","206.247.43.169","UDP","349","63404  >  8801 Len=307","",""
"1746","9.944662","10.9.14.244","206.247.43.169","UDP","338","63406  >  8801 Len=296","",""
"1747","9.945083","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=2283 Ack=2757 Win=16 Len=0","","0x010"
"1748","9.948347","206.247.43.169","10.9.14.244","UDP","556","8801  >  63404 Len=514","",""
"1749","9.948347","206.247.43.169","10.9.14.244","UDP","556","8801  >  63404 Len=514","",""
"1750","9.948347","206.247.43.169","10.9.14.244","UDP","556","8801  >  63404 Len=514","",""
"1751","9.948347","206.247.43.169","10.9.14.244","UDP","555","8801  >  63404 Len=513","",""
"1752","9.948347","206.247.43.169","10.9.14.244","UDP","739","8801  >  63404 Len=697","",""
"1753","9.958411","206.247.43.169","10.9.14.244","UDP","739","8801  >  63404 Len=697","",""
"1754","9.964901","10.9.14.244","206.247.43.169","UDP","366","63406  >  8801 Len=324","",""
"1755","9.966754","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=2283 Ack=2800 Win=16 Len=0","","0x010"
"1756","9.984787","10.9.14.244","206.247.43.169","UDP","362","63406  >  8801 Len=320","",""
"1757","10.000090","10.9.14.244","206.247.43.169","UDP","352","63406  >  8801 Len=310","",""
"1758","10.011828","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=2283 Ack=2871 Win=16 Len=0","","0x010"
"1759","10.011828","206.247.43.169","10.9.14.244","TLSv1.2","140","Application Data","","0x018"
"1760","10.020334","206.247.43.169","10.9.14.244","UDP","509","8801  >  63404 Len=467","",""
"1761","10.020334","206.247.43.169","10.9.14.244","UDP","509","8801  >  63404 Len=467","",""
"1762","10.020334","206.247.43.169","10.9.14.244","UDP","509","8801  >  63404 Len=467","",""
"1763","10.020334","206.247.43.169","10.9.14.244","UDP","508","8801  >  63404 Len=466","",""
"1764","10.020446","10.9.14.244","206.247.43.169","TLSv1.2","104","Application Data","","0x018"
"1765","10.025526","10.9.14.244","206.247.43.169","UDP","346","63406  >  8801 Len=304","",""
"1766","10.027839","10.9.14.244","206.247.43.169","UDP","320","63404  >  8801 Len=278","",""
"1767","10.029824","206.247.43.169","10.9.14.244","UDP","789","8801  >  63404 Len=747","",""
"1768","10.029824","206.247.43.169","10.9.14.244","UDP","788","8801  >  63404 Len=746","",""
"1769","10.044867","10.9.14.244","206.247.43.169","UDP","329","63406  >  8801 Len=287","",""
"1770","10.051030","206.247.43.169","10.9.14.244","UDP","579","8801  >  63404 Len=537","",""
"1771","10.051297","10.9.14.244","206.247.43.169","UDP","146","63404  >  8801 Len=104","",""
"1772","10.064244","10.9.14.244","206.247.43.169","UDP","313","63406  >  8801 Len=271","",""
"1773","10.071666","206.247.43.169","10.9.14.244","UDP","578","8801  >  63404 Len=536","",""
"1774","10.071666","206.247.43.169","10.9.14.244","UDP","578","8801  >  63404 Len=536","",""
"1775","10.079701","170.114.1.173","10.9.14.244","TLSv1.2","78","Application Data","","0x018"
"1776","10.080066","10.9.14.244","206.247.43.169","UDP","296","63406  >  8801 Len=254","",""
"1777","10.092147","206.247.43.169","10.9.14.244","UDP","839","8801  >  63404 Len=797","",""
"1778","10.092147","206.247.43.169","10.9.14.244","UDP","839","8801  >  63404 Len=797","",""
"1779","10.102244","206.247.43.169","10.9.14.244","UDP","602","8801  >  63404 Len=560","",""
"1780","10.104458","10.9.14.244","206.247.43.169","UDP","286","63406  >  8801 Len=244","",""
"1781","10.123902","10.9.14.244","170.114.1.173","TCP","54","63040  >  443 [ACK] Seq=29 Ack=25 Win=255 Len=0","","0x010"
"1782","10.125141","10.9.14.244","206.247.43.169","UDP","269","63406  >  8801 Len=227","",""
"1783","10.125185","10.9.14.244","206.247.43.169","UDP","419","63404  >  8801 Len=377","",""
"1784","10.143677","206.247.43.169","10.9.14.244","UDP","602","8801  >  63404 Len=560","",""
"1785","10.143677","206.247.43.169","10.9.14.244","UDP","601","8801  >  63404 Len=559","",""
"1786","10.145557","10.9.14.244","206.247.43.169","UDP","254","63406  >  8801 Len=212","",""
"1787","10.160322","10.9.14.244","206.247.43.169","UDP","236","63406  >  8801 Len=194","",""
"1788","10.174772","206.247.43.169","10.9.14.244","UDP","764","8801  >  63404 Len=722","",""
"1789","10.174772","206.247.43.169","10.9.14.244","UDP","763","8801  >  63404 Len=721","",""
"1790","10.174772","206.247.43.169","10.9.14.244","UDP","537","8801  >  63404 Len=495","",""
"1791","10.185208","10.9.14.244","206.247.43.169","UDP","239","63406  >  8801 Len=197","",""
"1792","10.196283","206.247.43.169","10.9.14.244","UDP","536","8801  >  63404 Len=494","",""
"1793","10.196283","206.247.43.169","10.9.14.244","UDP","536","8801  >  63404 Len=494","",""
"1794","10.204813","10.9.14.244","206.247.43.169","UDP","229","63406  >  8801 Len=187","",""
"1795","10.213647","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=2369 Ack=2921 Win=16 Len=0","","0x010"
"1796","10.224554","10.9.14.244","206.247.43.169","UDP","213","63406  >  8801 Len=171","",""
"1797","10.240128","10.9.14.244","206.247.43.169","UDP","416","63404  >  8801 Len=374","",""
"1798","10.240163","10.9.14.244","206.247.43.169","UDP","197","63406  >  8801 Len=155","",""
"1799","10.246571","206.247.43.169","10.9.14.244","UDP","1087","8801  >  63404 Len=1045","",""
"1800","10.249843","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"1801","10.265722","10.9.14.244","206.247.43.169","UDP","197","63406  >  8801 Len=155","",""
"1802","10.267254","206.247.43.169","10.9.14.244","UDP","461","8801  >  63404 Len=419","",""
"1803","10.279165","10.9.13.32","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 ","",""
"1804","10.285156","10.9.14.244","206.247.43.169","UDP","206","63406  >  8801 Len=164","",""
"1805","10.288152","206.247.43.169","10.9.14.244","UDP","460","8801  >  63404 Len=418","",""
"1806","10.288152","206.247.43.169","10.9.14.244","UDP","460","8801  >  63404 Len=418","",""
"1807","10.305038","10.9.14.244","206.247.43.169","UDP","244","63406  >  8801 Len=202","",""
"1808","10.318557","206.247.43.169","10.9.14.244","UDP","999","8801  >  63404 Len=957","",""
"1809","10.320230","10.9.14.244","206.247.43.169","UDP","275","63406  >  8801 Len=233","",""
"1810","10.346775","10.9.14.244","206.247.43.169","UDP","346","63404  >  8801 Len=304","",""
"1811","10.346819","10.9.14.244","206.247.43.169","UDP","311","63406  >  8801 Len=269","",""
"1812","10.359329","10.9.14.244","134.224.240.228","TLSv1.2","84","Application Data","","0x018"
"1813","10.359708","206.247.43.169","10.9.14.244","UDP","452","8801  >  63404 Len=410","",""
"1814","10.360048","10.9.14.244","206.247.43.169","UDP","145","63404  >  8801 Len=103","",""
"1815","10.365751","10.9.14.244","206.247.43.169","UDP","324","63406  >  8801 Len=282","",""
"1816","10.385651","10.9.14.244","206.247.43.169","UDP","335","63406  >  8801 Len=293","",""
"1817","10.391788","206.247.43.169","10.9.14.244","TLSv1.2","148","Application Data","","0x018"
"1818","10.392047","10.9.14.244","206.247.43.169","TLSv1.2","104","Application Data","","0x018"
"1819","10.400292","10.9.14.244","206.247.43.169","UDP","328","63406  >  8801 Len=286","",""
"1820","10.400349","206.247.43.169","10.9.14.244","UDP","451","8801  >  63404 Len=409","",""
"1821","10.400349","206.247.43.169","10.9.14.244","UDP","451","8801  >  63404 Len=409","",""
"1822","10.421256","206.247.43.169","10.9.14.244","UDP","956","8801  >  63404 Len=914","",""
"1823","10.425634","10.9.14.244","206.247.43.169","UDP","330","63406  >  8801 Len=288","",""
"1824","10.444804","10.9.14.244","206.247.43.169","UDP","311","63406  >  8801 Len=269","",""
"1825","10.466204","10.9.14.244","206.247.43.169","UDP","295","63406  >  8801 Len=253","",""
"1826","10.475593","206.247.43.169","10.9.14.244","UDP","447","8801  >  63404 Len=405","",""
"1827","10.475593","206.247.43.169","10.9.14.244","UDP","447","8801  >  63404 Len=405","",""
"1828","10.475593","206.247.43.169","10.9.14.244","UDP","446","8801  >  63404 Len=404","",""
"1829","10.475593","206.247.43.169","10.9.14.244","UDP","1165","8801  >  63404 Len=1123","",""
"1830","10.480660","10.9.14.244","206.247.43.169","UDP","279","63406  >  8801 Len=237","",""
"1831","10.506075","10.9.14.244","206.247.43.169","UDP","216","63406  >  8801 Len=174","",""
"1832","10.525772","10.9.14.244","206.247.43.169","UDP","341","63404  >  8801 Len=299","",""
"1833","10.525811","10.9.14.244","206.247.43.169","UDP","106","63406  >  8801 Len=64","",""
